"TOA5","CR300Series","CR300","11562","CR310.Std.10.04","CPU:RaZON_CR310_Rochester.CR300","62320","DataOut"
"TIMESTAMP","RECORD","RZ_Global_Irr","RZ_Direct_Irr","RZ_Diffuse_Irr","RZ_Pyrano_Temp_C","RZ_Pyrhelio_Temp_C","RZ_PRESS","RZ_Zenith_Ang","RZ_Azimuth_Ang","RZ_STAT","RZ_HHMM","Batt_V","Panel_T"
"TS","RN","W/m²","W/m²","W/m²","Deg C","Deg C","","Degrees","Degrees","","","",""
"","","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp","Smp"
"2021-07-13 05:23:00",500,0,0,0,26.9,24.9,1014,92.2818,58.3033,0,0,13.66,27.76
"2021-07-13 05:24:00",501,0,0,0,26.9,24.9,1014,92.121,58.4708,0,0,13.68,27.74
"2021-07-13 05:25:00",502,0,0,0,26.9,24.9,1014,91.9598,58.638,0,0,13.66,27.86
"2021-07-13 05:26:00",503,0,0,0,26.9,25,1014,91.7984,58.805,0,0,13.49,27.75
"2021-07-13 05:27:00",504,0,0,0,26.9,25,1014,91.6367,58.9717,0,0,13.47,27.7
"2021-07-13 05:28:00",505,0,0,0,26.9,25,1014,91.4747,59.138,0,0,13.51,27.79
"2021-07-13 05:29:00",506,0,0,0,26.9,25,1014,91.3125,59.3041,0,0,13.65,27.65
"2021-07-13 05:30:00",507,0,0,0,26.9,25,1014,91.1499,59.4699,0,0,13.66,27.87
"2021-07-13 05:31:00",508,0,0,0,26.9,25,1014,90.9871,59.6354,0,0,13.46,27.87
"2021-07-13 05:32:00",509,0,0,0,27,25,1014,90.2154,59.8007,0,0,13.68,27.73
"2021-07-13 05:33:00",510,0,0,0,27,25,1014,90.0797,59.9656,0,0,13.62,27.83
"2021-07-13 05:34:00",511,0,0,0,27,25,1014,89.9433,60.1303,0,0,13.6,27.81
"2021-07-13 05:35:00",512,0,0,0,27,25,1014,89.806,60.2947,0,0,13.5,27.79
"2021-07-13 05:36:00",513,0,0,0,27,25,1014,89.6673,60.4589,0,0,13.47,27.89
"2021-07-13 05:37:00",514,0,0,0,27,25,1014,89.5271,60.6227,0,0,13.64,27.79
"2021-07-13 05:38:00",515,0,0,0,27,25,1014,89.3853,60.7863,0,0,13.52,27.83
"2021-07-13 05:39:00",516,0,0,0,27,25,1014,89.242,60.9497,0,0,13.5,27.89
"2021-07-13 05:40:00",517,0,0,0,27,25,1014,89.0971,61.1128,0,0,13.66,27.87
"2021-07-13 05:41:00",518,0,0,0,27,25,1014,88.9506,61.2756,0,0,13.68,27.96
"2021-07-13 05:42:00",519,0,0,0,27,25,1014,88.8027,61.4382,0,0,13.49,27.82
"2021-07-13 05:43:00",520,0,0,0,27,25,1014,88.6534,61.6005,0,0,13.48,27.9
"2021-07-13 05:44:00",521,0,0,0,27,25,1014,88.5027,61.7625,0,0,13.48,27.9
"2021-07-13 05:45:00",522,0,0,0,27,25,1014,88.3507,61.9243,0,0,13.67,27.81
"2021-07-13 05:46:00",523,0,0,0,27,25,1014,88.1976,62.0859,0,0,13.48,27.91
"2021-07-13 05:47:00",524,0,0,0,27,25,1014,88.0434,62.2472,0,0,13.57,27.83
"2021-07-13 05:48:00",525,0,0,0,27,25,1014,87.888,62.4083,0,0,13.49,27.8
"2021-07-13 05:49:00",526,0,0,0,27,25,1014,87.7317,62.5691,0,0,13.51,27.79
"2021-07-13 05:50:00",527,0,0,0,27,25,1014,87.5745,62.7297,0,0,13.51,27.75
"2021-07-13 05:51:00",528,0,0,0,27,25,1014,87.4163,62.8901,0,0,13.63,27.92
"2021-07-13 05:52:00",529,0,0,0,27,25,1014,87.2574,63.0502,0,0,13.68,27.92
"2021-07-13 05:53:00",530,0,0,0,27,25,1014,87.0976,63.2101,0,0,13.5,27.96
"2021-07-13 05:54:00",531,0,0,0,27,25,1014,86.9371,63.3697,0,0,13.5,27.92
"2021-07-13 05:55:00",532,0,0,0,27,25,1014,86.7759,63.5292,0,0,13.5,27.92
"2021-07-13 05:56:00",533,0,0,0,27,25,1014,86.6141,63.6884,0,0,13.63,27.87
"2021-07-13 05:57:00",534,0,0,0,27,25,1014,86.4515,63.8474,0,0,13.46,27.97
"2021-07-13 05:58:00",535,0,0,0,27,25,1014,86.2884,64.0061,0,0,13.68,27.85
"2021-07-13 05:59:00",536,0,0,0,27,25,1014,86.1248,64.1647,0,0,13.48,27.94
"2021-07-13 06:00:00",537,0,0,0,27,25,1014,85.9605,64.323,0,0,13.63,27.81
"2021-07-13 06:01:00",538,0,0,0,27,25,1014,85.7958,64.4812,0,0,13.54,27.88
"2021-07-13 06:02:00",539,0,0,0,27,25,1014,85.6304,64.6389,0,0,13.61,27.83
"2021-07-13 06:03:00",540,0,0,0,27,25,1014,85.4646,64.7966,0,0,13.68,28
"2021-07-13 06:04:00",541,0,0,0,27,25,1014,85.2984,64.9541,0,0,13.48,27.96
"2021-07-13 06:05:00",542,0,0,0,27,25,1014,85.1318,65.1114,0,0,13.6,27.95
"2021-07-13 06:06:00",543,0,0,0,27,25,1014,84.9647,65.2685,0,0,13.48,27.86
"2021-07-13 06:07:00",544,0,0,0,27,25,1014,84.7972,65.4254,0,0,13.61,27.87
"2021-07-13 06:08:00",545,0,0,0,27,25,1014,84.6293,65.5821,0,0,13.64,27.84
"2021-07-13 06:09:00",546,0,0,0,27,25,1014,84.461,65.7386,0,0,13.64,27.9
"2021-07-13 06:10:00",547,0,0,0,27,25,1014,84.2923,65.8949,0,0,13.51,27.96
"2021-07-13 06:11:00",548,0,0,0,27,25,1014,84.1233,66.0511,0,0,13.49,27.96
"2021-07-13 06:12:00",549,0,0,0,27,25,1014,83.9539,66.207,0,0,13.49,27.82
"2021-07-13 06:13:00",550,0,0,0,27,25,1014,83.7842,66.3628,0,0,13.59,27.74
"2021-07-13 06:14:00",551,0,0,0,27,25,1014,83.6141,66.5184,0,0,13.66,27.87
"2021-07-13 06:15:00",552,0,0,0,27,25,1014,83.4437,66.6738,0,0,13.66,27.86
"2021-07-13 06:16:00",553,0,0,0,27,25,1014,83.273,66.829,0,0,13.49,27.96
"2021-07-13 06:17:00",554,0,0,0,27,25,1014,83.102,66.9841,0,0,13.63,27.84
"2021-07-13 06:18:00",555,0,0,0,27.1,25,1014,82.9307,67.1389,0,0,13.66,27.87
"2021-07-13 06:19:00",556,0,0,0,27.1,25,1014,82.759,67.2936,0,0,13.5,27.97
"2021-07-13 06:20:00",557,0,0,0,27.1,25,1014,82.5871,67.4482,0,0,13.48,27.95
"2021-07-13 06:21:00",558,0,0,0,27.1,25,1014,82.4149,67.6026,0,0,13.48,27.84
"2021-07-13 06:22:00",559,0,0,0,27.1,25,1014,82.2425,67.7568,0,0,13.49,27.82
"2021-07-13 06:23:00",560,0,0,0,27.1,25,1014,82.0697,67.9109,0,0,13.68,27.9
"2021-07-13 06:24:00",561,0,0,0,27,25,1014,81.8967,68.0648,0,0,13.69,27.87
"2021-07-13 06:25:00",562,0,0,0,27.1,25,1014,81.7235,68.2185,0,0,13.57,27.88
"2021-07-13 06:26:00",563,0,0,0,27.1,25,1014,81.5499,68.3721,0,0,13.66,27.93
"2021-07-13 06:27:00",564,0,0,0,27.1,25,1014,81.3762,68.5256,0,0,13.55,27.88
"2021-07-13 06:28:00",565,0,0,0,27.1,25.1,1014,81.2021,68.6789,0,0,13.53,27.91
"2021-07-13 06:29:00",566,0,0,0,27.1,25.1,1014,81.0279,68.832,0,0,13.57,27.97
"2021-07-13 06:30:00",567,0,0,0,27.1,25.1,1001,80.8547,68.9851,0,0,13.51,28.04
"2021-07-13 06:31:00",568,0,0,0,27.1,25.1,1001,80.6799,69.1379,0,0,13.47,28
"2021-07-13 06:32:00",569,0,0,0,27.1,25.1,1001,80.5049,69.2907,0,0,13.55,27.99
"2021-07-13 06:33:00",570,0,0,0,27.1,25.1,1001,80.3297,69.4433,0,0,13.55,28.02
"2021-07-13 06:34:00",571,0,0,0,27.1,25.1,1001,80.1543,69.5958,0,0,13.66,27.92
"2021-07-13 06:35:00",572,0,0,0,27.1,25.1,1001,79.9786,69.7481,0,0,13.47,27.89
"2021-07-13 06:36:00",573,0,0,0,27.1,25.1,1001,79.8027,69.9004,0,0,13.66,27.95
"2021-07-13 06:37:00",574,0,0,0,27.1,25.1,1001,79.6267,70.0525,0,0,13.63,27.94
"2021-07-13 06:38:00",575,0,0,0,27.1,25.1,1001,79.4504,70.2045,0,0,13.49,28.01
"2021-07-13 06:39:00",576,0,0,0,27.1,25.1,1001,79.2738,70.3563,0,0,13.48,28
"2021-07-13 06:40:00",577,0,0,0,27.1,25.1,1001,79.0971,70.5081,0,0,13.67,27.94
"2021-07-13 06:41:00",578,0,0,0,27.1,25.1,1001,78.9202,70.6597,0,0,13.43,28.04
"2021-07-13 06:42:00",579,0,0,0,27.1,25.1,1001,78.7431,70.8112,0,0,13.58,28.01
"2021-07-13 06:43:00",580,0,0,0,27.1,25.1,1001,78.5658,70.9627,0,0,13.63,27.93
"2021-07-13 06:44:00",581,0,0,0,27.1,25.1,1001,78.3883,71.114,0,0,13.53,27.94
"2021-07-13 06:45:00",582,0,0,0,27.1,25.1,1001,78.2106,71.2652,0,0,13.64,27.88
"2021-07-13 06:46:00",583,0,0,0,27.1,25.1,1001,78.0328,71.4163,0,0,13.48,28.02
"2021-07-13 06:47:00",584,0,0,0,27.1,25.1,1001,77.8547,71.5673,0,0,13.63,27.89
"2021-07-13 06:48:00",585,0,0,0,27.1,25.1,1001,77.6764,71.7182,0,0,13.63,27.91
"2021-07-13 06:49:00",586,0,0,0,27.1,25.1,1001,77.498,71.8691,0,0,13.64,27.91
"2021-07-13 06:50:00",587,0,0,0,27.1,25.1,1001,77.3194,72.0198,0,0,13.5,28.08
"2021-07-13 06:51:00",588,0,0,0,27.1,25.1,1001,77.1406,72.1705,0,0,13.59,27.94
"2021-07-13 06:52:00",589,0,0,0,27.1,25.1,1001,76.9617,72.321,0,0,13.65,27.81
"2021-07-13 06:53:00",590,0,0,0,27.1,25.1,1001,76.7825,72.4715,0,0,13.47,27.77
"2021-07-13 06:54:00",591,0,0,0,27.1,25.1,1001,76.6032,72.6219,0,0,13.63,27.82
"2021-07-13 06:55:00",592,0,0,0,27.1,25.1,1001,76.4237,72.7723,0,0,13.57,28.02
"2021-07-13 06:56:00",593,0,0,0,27.1,25.1,1001,76.2441,72.9225,0,0,13.65,28.02
"2021-07-13 06:57:00",594,0,0,0,27.1,25.1,1001,76.0643,73.0727,0,0,13.64,27.93
"2021-07-13 06:58:00",595,0,0,0,27.1,25.1,1001,75.8843,73.2229,0,0,13.63,28.02
"2021-07-13 06:59:00",596,0,0,0,27.1,25.1,1001,75.7042,73.3729,0,0,13.44,28.06
"2021-07-13 07:00:00",597,0,0,0,27.1,25.1,1001,75.5239,73.5229,0,0,13.59,27.84
"2021-07-13 07:01:00",598,0,0,0,27.1,25.1,1001,75.3435,73.6729,0,0,13.44,28.03
"2021-07-13 07:02:00",599,0,0,0,27.1,25.1,1001,75.1629,73.8228,0,0,13.49,27.94
"2021-07-13 07:03:00",600,0,0,0,27.1,25.1,1001,74.9821,73.9726,0,0,13.57,28.02
"2021-07-13 07:04:00",601,0,0,0,27.1,25.1,1001,74.8012,74.1224,0,0,13.56,27.78
"2021-07-13 07:05:00",602,0,0,0,27.1,25.1,1001,74.6202,74.2721,0,0,13.48,28.04
"2021-07-13 07:06:00",603,0,0,0,27.1,25.1,1001,74.439,74.4218,0,0,13.46,28.03
"2021-07-13 07:07:00",604,0,0,0,27.1,25.1,1001,74.2576,74.5715,0,0,13.64,27.97
"2021-07-13 07:08:00",605,0,0,0,27.1,25.1,1001,74.0761,74.7211,0,0,13.48,27.82
"2021-07-13 07:09:00",606,0,0,0,27.1,25.1,1001,73.8945,74.8707,0,0,13.49,27.84
"2021-07-13 07:10:00",607,0,0,0,27.1,25.1,1001,73.7127,75.0202,0,0,13.65,28.04
"2021-07-13 07:11:00",608,0,0,0,27.1,25.1,1001,73.5308,75.1697,0,0,13.48,28.03
"2021-07-13 07:12:00",609,0,0,0,27.1,25.1,1001,73.3488,75.3192,0,0,13.58,27.8
"2021-07-13 07:13:00",610,0,0,0,27.1,25.1,1001,73.1666,75.4687,0,0,13.65,28.04
"2021-07-13 07:14:00",611,0,0,0,27.1,25.1,1001,72.9842,75.6181,0,0,13.63,27.88
"2021-07-13 07:15:00",612,0,0,0,27,25.1,1001,72.8018,75.7675,0,0,13.61,27.87
"2021-07-13 07:16:00",613,0,0,0,27,25,1001,72.6192,75.917,0,0,13.5,27.96
"2021-07-13 07:17:00",614,0,0,0,26.9,25,1015,72.4358,76.0664,0,0,13.63,27.93
"2021-07-13 07:18:00",615,0,0,0,26.8,24.9,1015,72.2529,76.2157,0,0,13.43,27.65
"2021-07-13 07:19:00",616,0,0,0,26.7,24.8,1015,72.07,76.3651,0,0,13.52,27.77
"2021-07-13 07:20:00",617,0,0,0,26.6,24.7,1015,71.8869,76.5145,0,0,13.46,27.64
"2021-07-13 07:21:00",618,0,0,0,26.5,24.7,1015,71.7036,76.6639,0,0,13.53,27.52
"2021-07-13 07:22:00",619,0,0,0,26.4,24.6,1015,71.5203,76.8133,0,0,13.67,27.32
"2021-07-13 07:23:00",620,0,0,0,26.3,24.5,1015,71.3368,76.9627,0,0,13.65,27.19
"2021-07-13 07:24:00",621,0,0,0,26.3,24.4,1015,71.1532,77.1121,0,0,13.56,27.15
"2021-07-13 07:25:00",622,0,0,0,26.2,24.4,1015,70.9695,77.2615,0,0,13.65,27.04
"2021-07-13 07:26:00",623,0,0,0,26.1,24.3,1015,70.7857,77.4109,0,0,13.5,26.77
"2021-07-13 07:27:00",624,0,0,0,26,24.2,1015,70.6018,77.5603,0,0,13.62,26.64
"2021-07-13 07:28:00",625,0,0,0,26,24.1,1015,70.4177,77.7098,0,0,13.57,26.65
"2021-07-13 07:29:00",626,0,0,0,25.9,24.1,1015,70.2336,77.8593,0,0,13.71,26.35
"2021-07-13 07:30:00",627,0,0,0,25.9,24,1015,70.0493,78.0088,0,0,13.53,26.28
"2021-07-13 07:31:00",628,0,0,0,25.9,24,1015,69.8649,78.1584,0,0,13.53,26.45
"2021-07-13 07:32:00",629,0,0,0,25.9,24,1015,69.6804,78.308,0,0,13.69,26.39
"2021-07-13 07:33:00",630,0,0,0,25.9,24,1015,69.4958,78.4576,0,0,13.71,26.13
"2021-07-13 07:34:00",631,0,0,0,25.9,24,1015,69.3111,78.6073,0,0,13.54,26.37
"2021-07-13 07:35:00",632,0,0,0,26,24,1015,69.1263,78.757,0,0,13.57,26.38
"2021-07-13 07:36:00",633,0,0,0,26,24,1015,68.9414,78.9067,0,0,13.64,26.22
"2021-07-13 07:37:00",634,0,0,0,26,24.1,1015,68.7564,79.0566,0,0,13.51,26.19
"2021-07-13 07:38:00",635,0,0,0,26.1,24.1,1015,68.5713,79.2064,0,0,13.67,26.47
"2021-07-13 07:39:00",636,0,0,0,26.1,24.1,1015,68.3861,79.3563,0,0,13.6,26.27
"2021-07-13 07:40:00",637,0,0,0,26.1,24.1,1015,68.2008,79.5063,0,0,13.51,26.29
"2021-07-13 07:41:00",638,0,0,0,26.1,24.1,1015,68.0154,79.6564,0,0,13.7,26.27
"2021-07-13 07:42:00",639,0,0,0,26.2,24.1,1015,67.8299,79.8065,0,0,13.68,26.58
"2021-07-13 07:43:00",640,0,0,0,26.2,24.1,1015,67.6443,79.9567,0,0,13.68,26.6
"2021-07-13 07:44:00",641,0,0,0,26.2,24.2,1015,67.4586,80.107,0,0,13.7,26.45
"2021-07-13 07:45:00",642,0,0,0,26.2,24.2,1015,67.2728,80.2573,0,0,13.49,26.68
"2021-07-13 07:46:00",643,0,0,0,26.2,24.2,1015,67.0869,80.4077,0,0,13.53,26.7
"2021-07-13 07:47:00",644,0,0,0,26.2,24.2,1015,66.901,80.5583,0,0,13.52,26.75
"2021-07-13 07:48:00",645,0,0,0,26.2,24.2,1015,66.715,80.7089,0,0,13.69,26.78
"2021-07-13 07:49:00",646,0,0,0,26.2,24.2,1015,66.5288,80.8596,0,0,13.69,26.66
"2021-07-13 07:50:00",647,0,0,0,26.2,24.2,1015,66.3426,81.0104,0,0,13.69,26.84
"2021-07-13 07:51:00",648,0,0,0,26.2,24.2,1015,66.1563,81.1613,0,0,13.7,26.9
"2021-07-13 07:52:00",649,0,0,0,26.3,24.2,1015,65.97,81.3123,0,0,13.71,26.92
"2021-07-13 07:53:00",650,0,0,0,26.3,24.3,1015,65.7835,81.4634,0,0,13.52,26.76
"2021-07-13 07:54:00",651,0,0,0,26.3,24.3,1015,65.597,81.6146,0,0,13.61,26.86
"2021-07-13 07:55:00",652,0,0,0,26.3,24.3,1015,65.4104,81.7659,0,0,13.67,26.85
"2021-07-13 07:56:00",653,0,0,0,26.3,24.3,1015,65.2237,81.9174,0,0,13.67,26.89
"2021-07-13 07:57:00",654,0,0,0,26.3,24.3,1015,65.037,82.0689,0,0,13.47,26.94
"2021-07-13 07:58:00",655,0,0,0,26.4,24.3,1015,64.8501,82.2207,0,0,13.67,26.97
"2021-07-13 07:59:00",656,0,0,0,26.4,24.3,1015,64.6632,82.3725,0,0,13.58,27.01
"2021-07-13 08:00:00",657,0,0,0,26.4,24.3,1015,64.4763,82.5245,0,0,13.61,27.13
"2021-07-13 08:01:00",658,0,0,0,26.4,24.3,1015,64.2892,82.6766,0,0,13.6,27.17
"2021-07-13 08:02:00",659,0,0,0,26.4,24.4,1015,64.1021,82.8288,0,0,13.51,26.99
"2021-07-13 08:03:00",660,0,0,0,26.4,24.4,1015,63.915,82.9812,0,0,13.5,26.96
"2021-07-13 08:04:00",661,0,0,0,26.4,24.4,1015,63.7277,83.1338,0,0,13.53,26.94
"2021-07-13 08:05:00",662,0,0,0,26.4,24.4,1015,63.5404,83.2865,0,0,13.53,27.11
"2021-07-13 08:06:00",663,0,0,0,26.4,24.4,1015,63.3531,83.4393,0,0,13.64,27.24
"2021-07-13 08:07:00",664,0,0,0,26.5,24.4,1015,63.1656,83.5923,0,0,13.67,27.2
"2021-07-13 08:08:00",665,0,0,0,26.5,24.4,1015,62.9782,83.7455,0,0,13.66,27.15
"2021-07-13 08:09:00",666,0,0,0,26.5,24.4,1015,62.7906,83.8989,0,0,13.58,27.3
"2021-07-13 08:10:00",667,0,0,0,26.5,24.4,1015,62.603,84.0524,0,0,13.68,27.31
"2021-07-13 08:11:00",668,0,0,0,26.5,24.4,1015,62.4154,84.2062,0,0,13.68,27.15
"2021-07-13 08:12:00",669,0,0,0,26.5,24.4,1015,62.2277,84.3601,0,0,13.49,27.27
"2021-07-13 08:13:00",670,0,0,0,26.5,24.4,1015,62.0399,84.5141,0,0,13.67,27.3
"2021-07-13 08:14:00",671,0,0,0,26.5,24.5,1015,61.8521,84.6684,0,0,13.6,27.3
"2021-07-13 08:15:00",672,0,0,0,26.5,24.5,1015,61.6642,84.8229,0,0,13.66,27.41
"2021-07-13 08:16:00",673,0,0,0,26.5,24.5,1001,61.4767,84.9776,0,0,13.48,27.29
"2021-07-13 08:17:00",674,0,0,0,26.5,24.5,1001,61.2888,85.1325,0,0,13.65,27.41
"2021-07-13 08:18:00",675,0,0,0,26.5,24.5,1001,61.1008,85.2876,0,0,13.66,27.41
"2021-07-13 08:19:00",676,0,0,0,26.5,24.5,1001,60.9127,85.4429,0,0,13.48,27.35
"2021-07-13 08:20:00",677,0,0,0,26.5,24.5,1001,60.7246,85.5984,0,0,13.48,27.33
"2021-07-13 08:21:00",678,0,0,0,26.6,24.5,1001,60.5365,85.7542,0,0,13.49,27.44
"2021-07-13 08:22:00",679,0,0,0,26.6,24.5,1001,60.3483,85.9102,0,0,13.6,27.28
"2021-07-13 08:23:00",680,0,0,0,26.6,24.5,1001,60.1601,86.0664,0,0,13.49,27.37
"2021-07-13 08:24:00",681,0,0,0,26.6,24.5,1001,59.9718,86.2228,0,0,13.65,27.47
"2021-07-13 08:25:00",682,0,0,0,26.6,24.5,1001,59.7835,86.3795,0,0,13.65,27.48
"2021-07-13 08:26:00",683,0,0,0,26.6,24.5,1001,59.5952,86.5365,0,0,13.53,27.5
"2021-07-13 08:27:00",684,0,0,0,26.6,24.5,1001,59.4068,86.6937,0,0,13.66,27.31
"2021-07-13 08:28:00",685,0,0,0,26.6,24.5,1001,59.2184,86.8511,0,0,13.61,27.46
"2021-07-13 08:29:00",686,0,0,0,26.6,24.5,1001,59.03,87.0088,0,0,13.66,27.32
"2021-07-13 08:30:00",687,0,0,0,26.6,24.6,1001,58.8416,87.1668,0,0,13.69,27.4
"2021-07-13 08:31:00",688,0,0,0,26.6,24.6,1001,58.6531,87.3251,0,0,13.63,27.44
"2021-07-13 08:32:00",689,0,0,0,26.6,24.6,1001,58.4646,87.4836,0,0,13.51,27.57
"2021-07-13 08:33:00",690,0,0,0,26.6,24.6,1001,58.276,87.6425,0,0,13.53,27.41
"2021-07-13 08:34:00",691,0,0,0,26.6,24.6,1001,58.0875,87.8016,0,0,13.57,27.58
"2021-07-13 08:35:00",692,0,0,0,26.6,24.6,1001,57.8989,87.961,0,0,13.48,27.4
"2021-07-13 08:36:00",693,0,0,0,26.6,24.6,1001,57.7103,88.1207,0,0,13.65,27.6
"2021-07-13 08:37:00",694,0,0,0,26.6,24.6,1001,57.5217,88.2807,0,0,13.66,27.52
"2021-07-13 08:38:00",695,0,0,0,26.6,24.6,1001,57.3331,88.441,0,0,13.61,27.64
"2021-07-13 08:39:00",696,0,0,0,26.6,24.6,1001,57.1444,88.6016,0,0,13.62,27.51
"2021-07-13 08:40:00",697,0,0,0,26.6,24.6,1001,56.9557,88.7626,0,0,13.67,27.44
"2021-07-13 08:41:00",698,0,0,0,26.7,24.6,1001,56.7671,88.9239,0,0,13.66,27.63
"2021-07-13 08:42:00",699,0,0,0,26.7,24.6,1001,56.5784,89.0855,0,0,13.61,27.56
"2021-07-13 08:43:00",700,0,0,0,26.7,24.6,1001,56.3897,89.2474,0,0,13.58,27.45
"2021-07-13 08:44:00",701,0,0,0,26.7,24.6,1001,56.201,89.4097,0,0,13.49,27.57
"2021-07-13 08:45:00",702,0,0,0,26.7,24.6,1001,56.0122,89.5724,0,0,13.62,27.67
"2021-07-13 08:46:00",703,0,0,0,26.7,24.6,1001,55.8235,89.7354,0,0,13.57,27.59
"2021-07-13 08:47:00",704,0,0,0,26.7,24.7,1001,55.6348,89.8987,0,0,13.66,27.57
"2021-07-13 08:48:00",705,0,0,0,26.7,24.7,1001,55.4461,90.0624,0,0,13.66,27.6
"2021-07-13 08:49:00",706,0.3,0,0.3,26.7,24.7,1001,55.2573,90.2265,0,0,13.5,27.68
"2021-07-13 08:50:00",707,1,0,1,26.7,24.7,1001,55.0686,90.391,0,0,13.68,27.56
